,month_sold,property_age,floors,sqft_living,zipcode,yr_built,lat,sqft_living15,lot_vs_neighbors,sqft_lot,bathrooms,sqft_lot15,age_at_sale,dist_from_center,was_renovated,years_since_renovation,living_lot_ratio,sqft_per_bathroom,waterfront,sqft_above,long,view,condition,above_ratio,bedrooms,living_vs_neighbors,year_sold,has_basement,quality_score,yr_renovated,grade,total_rooms,premium_view,quarter_sold,sqft_per_bedroom,luxury_score,sqft_basement
6584,4,54,1.0,1840,98003,1972,47.3364,1910,1.6249479210065827,19501,1.75,12000,43,0.27016818835681217,0,54,0.0943492975079479,669.0909090909091,0,1270,-122.318,0,4,0.6898424769147202,3,0.9628466771323915,2015,1,32,0,8,4.75,0,2,460.0,60.144513449864625,570
6585,3,12,3.0,1330,98117,2014,47.6987,1330,0.4359128174365127,2180,2.5,5000,1,0.09817667747484671,0,12,0.6098120128381477,380.0,0,1330,-122.365,0,3,0.9992486851990984,3,0.9992486851990984,2015,0,24,0,8,5.5,0,1,332.5,57.549486547160896,0
6586,4,99,1.5,1630,98115,1927,47.6756,1950,0.999754962019113,4080,1.5,4080,88,0.07346543404894408,0,99,0.39941190884587113,652.0,0,1630,-122.308,0,4,0.9993868792152054,3,0.8354689902614044,2015,0,32,0,8,4.5,0,2,407.5,59.17558882096811,0
6587,9,59,1.0,990,98034,1967,47.7274,1200,0.8675855279350234,7050,1.0,8125,47,0.177807339556049,0,59,0.14040561622464898,495.0,0,990,-122.202,0,3,0.9989909182643795,3,0.8243130724396336,2014,0,21,0,7,4.0,0,3,247.5,48.291001740309916,0
6588,6,31,2.0,1860,98038,1995,47.3879,1820,1.2756504942620157,11227,2.25,8800,19,0.3719087253614713,0,31,0.16565728535803348,572.3076923076923,0,1860,-122.031,0,3,0.999462654486835,3,1.0214168039538716,2014,0,21,0,7,5.25,0,2,465.0,52.702084796495754,0
6589,1,24,2.0,2260,98042,2002,47.3488,2450,0.8934503290504544,5702,2.5,6381,13,0.3147252293668278,0,24,0.39628265825004383,645.7142857142857,0,2260,-122.151,0,3,0.9995577178239717,4,0.9220726234190126,2015,0,24,0,8,6.5,0,1,452.0,61.78849977822376,0
6590,8,23,2.0,3000,98038,2003,47.369,2610,1.1338000264165897,8584,2.5,7570,11,0.3825230058440942,0,23,0.34944670937682004,857.1428571428571,0,3000,-122.032,0,3,0.9996667777407531,4,1.1489850631941785,2014,0,21,0,7,6.5,0,3,600.0,56.04690591808257,0
6591,4,99,1.5,960,98118,1927,47.5553,1380,0.8887171561051005,4600,1.0,5175,88,0.06867328447074199,0,99,0.2086502934144751,480.0,0,960,-122.286,0,4,0.9989594172736732,3,0.6951484431571325,2015,0,24,0,6,4.0,0,2,240.0,41.20784645382176,0
6592,6,54,1.0,2440,98034,1972,47.7283,1780,0.9532888465204957,8000,2.75,8391,42,0.20294043461074363,0,54,0.30496187976502936,650.6666666666666,0,1240,-122.17,0,4,0.507988529291274,5,1.3700168444693992,2014,1,28,0,7,7.75,0,2,406.6666666666667,54.60114149275072,1200
6593,5,70,1.0,1430,98007,1956,47.5874,1450,0.9998750156230471,8000,1.5,8000,58,0.1969991116731252,0,70,0.17872765904261967,572.0,0,1430,-122.136,0,4,0.9993011879804332,3,0.9855272226051,2014,0,28,0,7,4.5,0,2,357.5,50.86290145689515,0
6594,6,36,2.0,2400,98029,1990,47.5707,2330,0.9476601779038288,7351,2.5,7756,24,0.3121253914695095,0,36,0.3264417845484222,685.7142857142857,0,2400,-122.022,0,3,0.9995835068721366,4,1.0296010296010296,2014,0,27,0,9,6.5,0,2,480.0,70.05276536599128,0
6595,9,59,1.0,3760,98117,1967,47.6976,2300,1.7625967676218932,12978,2.5,7362,47,0.1036589118214172,0,59,0.2896987441251252,1074.2857142857142,0,2360,-122.381,0,3,0.627492688114863,6,1.6340721425467188,2014,1,27,0,9,8.5,0,3,537.1428571428571,74.09196142623303,1400
6596,10,68,1.0,2410,98144,1958,47.5729,2220,1.4426229508196722,8712,2.0,6038,56,0.04488763749630499,0,68,0.2765981866176977,803.3333333333334,0,1260,-122.302,0,3,0.5226047283284944,4,1.085096803241783,2014,1,21,0,7,6.0,0,4,482.0,54.514578147268196,1150
6597,9,46,1.0,1880,98059,1980,47.5089,1900,2.0396337639533426,16262,1.75,7972,34,0.2020685527240677,0,46,0.11559982783004366,683.6363636363636,0,1880,-122.155,0,5,0.9994683678894205,3,0.9889531825355077,2014,0,35,0,7,4.75,0,3,470.0,52.77691180510721,0
6598,4,61,1.0,3560,98007,1965,47.6007,2210,1.0974680708043916,9796,2.5,8925,50,0.18718082166717914,0,61,0.363376543839951,1017.1428571428571,0,1860,-122.145,0,3,0.5223251895534962,3,1.6101311623699683,2015,1,24,0,8,5.5,0,2,890.0,65.42237346622223,1700
6599,10,72,1.0,1810,98001,1954,47.2887,1710,1.199900008332639,14400,1.5,12000,60,0.3237095302891167,0,72,0.12568571626970348,724.0,0,1810,-122.269,0,4,0.9994478188845941,3,1.0578609000584454,2014,0,28,0,7,4.5,0,4,452.5,52.51144120518389,0
6600,2,37,1.0,2410,98023,1989,47.3384,3090,0.9997479626984793,11900,2.5,11902,26,0.26791649818553676,0,37,0.20250399126123855,688.5714285714286,0,1600,-122.34,2,4,0.6636250518457072,3,0.7796829505014559,2015,1,36,0,9,5.5,2,1,602.5,70.09017190363053,810
6601,9,33,1.0,2350,98014,1993,47.6527,2300,0.9999952173476366,209088,2.0,209088,21,0.3859117256575645,0,33,0.011239233053867013,783.3333333333334,0,2350,-121.949,0,3,0.9995746490854955,3,1.0212950890916992,2014,0,21,0,7,5.0,0,3,587.5,54.338172339780485,0
6602,12,33,1.0,1320,98001,1993,47.2755,1320,2.1904109996726286,73600,1.5,33600,21,0.3362970413191286,0,33,0.017934538932894935,528.0,0,1320,-122.271,0,3,0.9992429977289932,2,0.9992429977289932,2014,0,21,0,7,3.5,0,4,440.0,50.30301013165628,0
6603,8,85,1.0,2020,98199,1941,47.6471,3100,0.9998276159282882,5800,2.25,5800,73,0.08975979055234876,0,85,0.34821582485778313,621.5384615384615,0,1760,-122.412,3,4,0.8708560118753093,4,0.6514027732989358,2014,1,36,0,9,6.25,3,3,404.0,68.50212945663259,260
6604,10,65,1.0,1040,98033,1961,47.6701,1450,0.9998761763249133,8075,1.0,8075,53,0.16867252295497934,0,65,0.12877662209014362,520.0,0,1040,-122.176,0,4,0.9990393852065321,3,0.7167470709855273,2014,0,28,0,7,4.0,0,4,260.0,48.635559480304785,0
6605,3,14,2.0,2233,98001,2012,47.2599,1544,0.9980122577439126,6025,2.5,6036,3,0.3545629704297941,0,14,0.3705609027547295,638.0,0,2233,-122.256,0,3,0.9995523724261415,4,1.4453074433656958,2015,0,21,0,7,6.5,0,1,446.6,53.98084285740403,0
6606,6,64,1.0,1180,98059,1962,47.4818,1400,1.0571580385608015,13927,1.75,13173,52,0.2686391073540889,0,64,0.08472142446869615,429.09090909090907,0,1180,-122.094,0,5,0.9991532599491956,3,0.8422555317630264,2014,0,35,0,7,4.75,0,2,295.0,49.51881771338154,0
6607,9,73,1.0,1440,98108,1953,47.5468,1370,0.9997657531037714,4268,1.0,4268,61,0.07111378206789243,0,73,0.33731553056922,720.0,0,1040,-122.293,0,3,0.7217210270645386,3,1.0503282275711159,2014,1,21,0,7,4.0,0,3,360.0,50.91164817199665,400
6608,6,102,1.0,930,98125,1924,47.7091,1250,0.9998708177238083,7740,1.0,7740,90,0.11043740308427784,0,102,0.12013951685828704,465.0,0,930,-122.292,0,3,0.9989258861439313,2,0.7434052757793765,2014,0,18,0,6,3.0,0,2,310.0,41.01755566366241,0
6609,3,96,2.0,2570,98116,1930,47.5821,1630,1.8388204403150878,9104,3.0,4950,85,0.07299328736260689,0,96,0.2822624931356398,642.5,0,2570,-122.401,2,3,0.999611046285492,4,1.5757204169221337,2015,0,21,0,7,7.0,2,1,514.0,54.96435145086122,0
6610,12,78,1.0,1440,98115,1948,47.6778,1970,0.9998597672135745,7130,1.0,7130,66,0.09677070837810191,0,78,0.20193521245267143,720.0,0,1210,-122.267,2,3,0.8396946564885496,2,0.730593607305936,2014,1,21,0,7,3.0,2,4,480.0,50.91164817199665,230
6611,9,78,1.0,1070,98058,1948,47.4338,1360,1.3124117571556924,20450,1.0,15581,66,0.2279310641400117,0,78,0.05232017994230111,535.0,0,1070,-122.183,0,2,0.9990662931839402,2,0.7861866274797943,2014,0,12,0,6,3.0,0,3,356.6666666666667,41.85808842268649,0
6612,1,21,2.0,3527,98198,2005,47.3823,2490,0.9998611303985557,7200,2.75,7200,10,0.2261893454608333,0,21,0.4897930842938481,940.5333333333333,0,3527,-122.3,0,3,0.9997165532879818,4,1.4158972300281012,2015,0,21,0,7,6.75,0,1,705.4,57.17940491988677,0
6613,4,12,2.0,2370,98038,2014,47.37,2370,1.2209729233593392,5321,2.5,4357,1,0.392201542577278,0,12,0.44532130777903045,677.1428571428571,0,2370,-122.019,0,3,0.9995782370307887,3,0.9995782370307887,2015,0,24,0,8,5.5,0,2,592.5,62.16853668852325,0
6614,11,57,1.0,1780,98136,1969,47.5173,1660,0.999880966551601,8400,1.5,8400,45,0.1034486345970854,0,57,0.2118795381502202,712.0,0,1080,-122.385,0,3,0.6064008983717013,4,1.0716435881998796,2014,1,21,0,7,5.5,0,4,356.0,52.39451198302763,700
6615,12,48,1.0,2130,98118,1978,47.5271,1340,0.7312079555425564,5000,2.75,6837,36,0.09814489288801616,0,48,0.4259148170365927,568.0,0,1100,-122.274,0,5,0.5161895823557016,5,1.5883668903803132,2014,1,35,0,7,7.75,0,4,355.0,53.65042642469032,1030
6616,4,117,1.5,3230,98133,1909,47.7053,1509,3.1757836508912107,5167,3.0,1626,106,0.09941438527698139,0,117,0.625,807.5,0,2000,-122.34,0,4,0.6190034045187248,5,2.1390728476821192,2015,1,32,0,8,8.0,0,2,538.3333333333334,64.64437572659598,1230
6617,6,12,2.0,2570,98092,2014,47.2582,2570,0.9198160367926415,4600,2.5,5000,0,0.37366724501887905,0,12,0.558574222995001,734.2857142857143,0,2570,-122.196,0,3,0.999611046285492,3,0.999611046285492,2014,0,24,0,8,5.5,0,2,642.5,62.81640165812711,0
6618,3,72,1.0,2180,98133,1954,47.7711,1810,1.5518037518037517,10754,2.25,6929,61,0.1651400012110893,0,72,0.20269642026964202,670.7692307692307,0,1100,-122.341,0,5,0.504355800091701,4,1.2037548315847597,2015,1,35,0,7,6.25,0,1,436.0,53.81277136341141,1080
6619,8,109,1.0,1400,98136,1917,47.5499,1470,0.7998666888851858,4800,1.0,6000,97,0.08147944526075895,0,109,0.29160591543428455,700.0,0,700,-122.391,0,4,0.49964311206281226,3,0.9517335146159075,2014,1,24,0,6,4.0,0,3,350.0,43.46964927802204,700
6620,6,20,2.0,3440,98029,2006,47.5429,3580,1.182435561043371,7661,3.25,6478,8,0.3429916908614473,0,20,0.4489689376141999,809.4117647058823,0,3440,-121.995,0,3,0.999709386806161,4,0.9606255235967607,2014,0,33,0,11,7.25,0,2,688.0,89.57869146377229,0
6621,8,73,1.0,1300,98004,1953,47.6337,1300,0.9492420762517225,8266,1.0,8707,61,0.13591122102313516,0,73,0.15725172372081772,650.0,0,1300,-122.199,0,4,0.9992313604919293,3,0.9992313604919293,2014,0,28,0,7,4.0,0,3,325.0,50.19621934958754,0
6622,1,101,2.0,2110,98116,1925,47.5836,1440,0.9364397195204704,4140,2.0,4420,90,0.0593697734541793,1,23,0.5095387587539242,703.3333333333334,0,1710,-122.387,0,3,0.8100426338228328,4,1.4642609299097848,2015,1,27,2003,9,6.0,0,1,422.0,68.89425343063488,400
6623,10,79,1.0,1510,98136,1947,47.5535,1610,0.9998333611064822,6000,1.75,6000,67,0.07829240065294063,0,79,0.251624729211798,549.0909090909091,0,1060,-122.39,0,3,0.7015221707478491,3,0.9373060211049038,2014,1,21,0,7,4.75,0,4,377.5,51.24368873590918,450
6624,11,19,1.0,2390,98053,2007,47.7243,2170,0.9998664886515354,7489,2.5,7489,7,0.322502124024013,0,19,0.3190921228304406,682.8571428571429,0,2390,-122.032,0,3,0.999581764951903,2,1.10087517273146,2014,0,24,0,8,4.5,0,4,796.6666666666666,62.235735739666595,0
6625,3,108,1.5,1200,98118,1918,47.5209,1380,1.3264345024166564,10703,1.0,8068,97,0.09995248871338921,0,108,0.11210762331838565,600.0,0,1200,-122.28,0,2,0.9991673605328892,3,0.8689355539464156,2015,0,14,0,7,4.0,0,1,300.0,49.63636875455988,0
6626,7,36,2.0,2640,98052,1990,47.6481,2980,0.9848982271831911,9000,2.75,9137,24,0.21129604823564163,0,36,0.2933007443617376,704.0,0,2640,-122.125,0,3,0.9996213555471413,4,0.8856088560885609,2014,0,30,0,10,6.75,0,3,528.0,78.78912912297133,0
6627,12,34,1.0,2530,98188,1992,47.4683,2400,0.9773691654879774,7601,2.75,7776,22,0.15424402743704335,0,34,0.3328071560115759,674.6666666666666,0,1520,-122.263,0,3,0.600553141050968,5,1.0537276134943774,2014,1,21,0,7,7.75,0,4,421.6666666666667,54.85458832381587,1010
6628,6,55,1.0,2340,98118,1971,47.54,2110,0.5518171718774798,3477,2.0,6300,43,0.0928463784969581,0,55,0.6728004600345026,780.0,0,1170,-122.267,1,5,0.4997864160615122,3,1.1084793936522974,2014,1,35,0,7,5.0,1,2,585.0,54.30833427243637,1170
6629,5,33,1.0,2430,98077,1993,47.7642,2750,0.9151998197538513,32496,2.25,35506,21,0.32507969792036784,0,33,0.07477613318152444,747.6923076923077,0,2430,-122.048,0,3,0.9995886466474702,4,0.8833151581243184,2014,0,27,0,9,6.25,0,2,486.0,70.1645217688451,0
6630,6,21,3.0,3030,98117,2005,47.6781,1080,0.7802153158643104,3841,2.5,4922,9,0.08081596376954323,0,21,0.7886517438833941,865.7142857142857,0,3030,-122.369,0,3,0.999670075882547,4,2.8029602220166514,2014,0,27,0,9,6.5,0,2,606.0,72.14983089352023,0
6631,10,116,1.0,1940,98107,1910,47.6719,1940,0.9998000399920016,5000,2.0,5000,104,0.0753531684801652,0,116,0.3879224155168966,646.6666666666666,0,980,-122.369,0,4,0.5048943843379701,4,0.9994848016486347,2014,1,28,0,7,6.0,0,4,388.0,52.99671008218307,960
6632,9,102,1.0,1510,98117,1924,47.6917,1300,0.9997500624843789,4000,1.0,4000,90,0.09800336728908449,0,102,0.377405648587853,755.0,0,930,-122.38,0,3,0.6154864328259431,2,1.1606456571867794,2014,1,18,0,6,3.0,0,3,503.3333333333333,43.92316177363644,580
6633,12,65,1.0,2560,98125,1961,47.7021,2360,1.0665299320599924,8320,2.5,7800,53,0.10597556322095784,0,65,0.3076553298882346,731.4285714285714,0,1370,-122.287,0,3,0.5349472862163217,6,1.084286319356205,2014,1,21,0,7,8.5,0,4,365.7142857142857,54.93707160339668,1190
6634,7,82,1.5,2440,98146,1944,47.4948,2390,1.3882471580491382,15143,1.75,10907,70,0.11767059955656428,0,82,0.16111991547807714,887.2727272727273,0,1740,-122.37,4,4,0.7128226136829169,5,1.0204935173567544,2014,1,32,0,8,6.75,4,3,406.6666666666667,62.40130456314368,700
6635,12,83,1.0,1480,98122,1943,47.6147,1480,1.7561788392113302,6324,2.0,3600,71,0.031277148207587244,0,83,0.2339920948616601,493.3333333333333,0,1480,-122.302,0,3,0.9993247805536799,4,0.9993247805536799,2014,0,21,0,7,6.0,0,4,296.0,51.10330969987459,0
6636,8,75,1.0,4040,98199,1951,47.6408,3160,1.1998504859207575,9630,2.5,8025,63,0.08523831298189666,0,75,0.41947876648323124,1154.2857142857142,0,2020,-122.41,3,4,0.4998762682504331,4,1.2780765580512496,2014,1,36,0,9,6.5,3,3,808.0,74.73822718570626,2020
6637,2,59,1.0,2970,98072,1967,47.7735,2390,1.1378749815280036,23100,2.5,20300,48,0.2600578781733014,0,59,0.12856586294965586,848.5714285714286,0,1510,-122.133,0,3,0.5082463816896667,3,1.2421580928481806,2015,1,21,0,7,5.5,0,1,742.5,55.976577128238254,1460
6638,10,71,1.0,2360,98106,1955,47.5278,1910,0.9998687836241963,7620,1.75,7620,59,0.07945420064414697,0,71,0.30967064689673274,858.1818181818181,0,1180,-122.345,0,4,0.49978822532825073,4,1.2349555206698064,2014,1,28,0,7,5.75,0,4,472.0,54.36788375959859,1180
6639,8,78,1.0,670,98106,1948,47.5243,1480,0.9997881804702393,4720,1.0,4720,66,0.08589772988851982,0,78,0.14191908493963143,335.0,0,670,-122.358,0,4,0.9985096870342772,2,0.4523970290344362,2014,0,24,0,6,3.0,0,3,223.33333333333334,39.05261482183009,0
6640,7,18,3.0,1360,98103,2008,47.6961,1360,1.7380136986301369,2030,1.5,1167,6,0.09147469595467506,0,18,0.6696208764155588,544.0,0,1360,-122.349,0,3,0.9992652461425422,3,0.9992652461425422,2014,0,24,0,8,4.5,0,3,340.0,57.72780002121173,0
6641,11,70,1.0,3020,98133,1956,47.7174,2120,1.781440296531639,13457,3.25,7553,58,0.11126836926997387,0,70,0.22440184277009956,710.5882352941177,0,3020,-122.336,0,5,0.9996689837802052,4,1.4238566713814238,2014,0,45,0,9,7.25,0,4,604.0,72.12008863248005,0
6642,5,26,1.0,4360,98038,2000,47.4375,2410,2.4133561368671157,210254,3.25,87120,15,0.3653772023539527,0,26,0.020736724453639627,1025.8823529411766,0,2320,-122.008,0,3,0.5319880761293282,4,1.808378266279552,2015,1,30,0,10,7.25,0,2,872.0,83.80456667842766,2040
6643,5,79,1.0,1010,98155,1947,47.7467,1220,1.0000889442319665,11244,1.0,11242,67,0.14093778769371546,0,79,0.08981769675411294,505.0,0,1010,-122.321,0,4,0.9990108803165183,3,0.8271908271908271,2014,0,28,0,7,4.0,0,2,252.5,48.4308665331433,0
6644,6,18,3.0,1240,98103,2008,47.6488,1310,0.8317265556529361,949,2.25,1140,6,0.04264234984144331,0,18,1.305263157894737,381.53846153846155,0,1240,-122.334,0,3,0.9991941982272361,3,0.9458428680396643,2014,0,24,0,8,5.25,0,2,310.0,56.98938228163686,0
6645,3,76,1.0,1000,98146,1950,47.5007,1090,1.3896282698485545,9084,1.0,6536,65,0.11670586960389202,0,76,0.1100715465052284,500.0,1,1000,-122.382,3,3,0.999000999000999,1,0.916590284142988,2015,0,21,0,7,2.0,6,1,500.0,48.36128345520655,0
6646,7,41,2.0,1530,98136,1985,47.5239,2140,0.7998400319936013,4000,1.75,5000,29,0.09948919539327633,0,41,0.38240439890027494,556.3636363636364,0,1530,-122.388,0,3,0.999346832135859,3,0.7146193367585241,2014,0,24,0,8,4.75,0,3,382.5,58.66941116526147,0
6647,9,20,2.0,1900,98059,2006,47.4866,1950,0.9997369113391212,3800,2.25,3800,8,0.20957712184300972,0,20,0.4998684556695606,584.6153846153846,0,1900,-122.16,0,3,0.9994739610731194,3,0.97385955920041,2014,0,21,0,7,5.25,0,3,475.0,52.850947397419,0
6648,7,67,1.0,940,98008,1959,47.6195,1230,0.9046074854749359,6695,1.0,7400,55,0.21251658758787936,0,67,0.14038231780167265,470.0,0,940,-122.12,0,4,0.9989373007438895,3,0.7636068237205524,2014,0,24,0,6,4.0,0,3,235.0,41.08165883751228,0
6649,2,16,1.0,1440,98053,2010,47.709,1510,1.015230635335074,4666,2.0,4595,5,0.3295443065810652,0,16,0.3085493893293336,480.0,0,1440,-122.019,0,3,0.9993060374739764,2,0.9530112508272667,2015,0,24,0,8,4.0,0,1,480.0,58.184740767996175,0
6650,4,28,2.0,2530,98042,1998,47.351,2330,1.4092422980849293,10155,2.5,7205,17,0.31584846049965104,0,28,0.24911382434029145,722.8571428571429,0,2530,-122.146,0,3,0.9996048992493086,4,1.0853710853710854,2015,0,24,0,8,6.5,0,2,506.0,62.69095808436099,0
6651,1,86,1.0,1570,98116,1940,47.5889,1790,0.7607372630846809,4375,1.75,5750,75,0.059471842076732624,0,86,0.3587751371115174,570.9090909090909,0,970,-122.389,0,3,0.6174411203055379,3,0.8766052484645449,2015,1,21,0,7,4.75,0,1,392.5,51.51627346778935,600
6652,10,72,1.5,1230,98002,1954,47.3231,1168,1.0383551761452448,8636,1.0,8316,60,0.30485606439761576,0,72,0.14241055922195206,615.0,0,1230,-122.219,0,4,0.9991876523151909,4,1.052181351582549,2014,0,24,0,6,5.0,0,4,246.0,42.693492757106725,0
6653,5,106,1.5,2060,98103,1920,47.6857,1160,0.9997500624843789,4000,1.5,4000,95,0.08220133818861615,1,36,0.5148712821794551,824.0,0,1580,-122.353,2,3,0.7666181465308103,4,1.7743324720068907,2015,1,21,1990,7,5.5,2,2,412.0,53.41662606623321,480
6654,9,22,2.0,2280,98065,2004,47.5335,2640,0.9944876783398184,6134,2.5,6167,10,0.4835958022977438,0,22,0.37163814180929094,651.4285714285714,0,2280,-121.854,0,3,0.9995615957913196,3,0.8633093525179856,2014,0,24,0,8,5.5,0,3,570.0,61.8589537782751,0
6655,4,50,2.0,2300,98002,1976,47.2943,940,1.2814078814415628,7609,3.0,5937,39,0.3291316150113803,0,50,0.30223390275952694,575.0,0,2300,-122.227,0,4,0.9995654063450674,4,2.4442082890541976,2015,0,28,0,7,7.0,0,2,460.0,54.187693630247566,0
6656,5,18,2.0,3280,98033,2008,47.6855,2400,1.3170498084291187,11000,3.75,8351,6,0.15321781880708377,0,18,0.29815471320789017,690.5263157894736,0,2320,-122.201,0,3,0.7071014934471198,4,1.36609745939192,2014,1,30,0,10,7.75,0,2,656.0,80.95903532961101,960
6657,4,35,2.0,3030,98033,1991,47.689,2840,1.048951048951049,7800,2.5,7435,24,0.1593080349511585,0,35,0.38841174208434814,865.7142857142857,0,1580,-122.196,0,3,0.5212801055757176,4,1.0665258711721224,2015,1,27,0,9,6.5,0,2,606.0,72.14983089352023,1450
6658,9,82,1.0,790,98058,1944,47.4771,850,0.9831081081081081,7275,1.0,7399,70,0.20411374280042302,0,82,0.1085761407366685,395.0,0,790,-122.174,0,4,0.9987357774968394,2,0.9283196239717979,2014,0,24,0,6,3.0,0,3,263.3333333333333,40.03978780660593,0
6659,4,126,1.0,1553,98022,1900,47.2056,1010,0.6210296766853134,6550,2.0,10546,115,0.524206037737073,1,25,0.23706304381010532,517.6666666666666,0,1553,-121.994,0,3,0.9993564993564994,3,1.536102868447082,2015,0,21,2001,7,5.0,0,2,388.25,51.44011271649315,0
6660,2,48,2.0,2200,98092,1978,47.3131,1910,0.9998684383633732,7600,1.75,7600,37,0.3252949738314442,0,48,0.2894356005788712,800.0,0,2200,-122.191,0,3,0.9995456610631531,4,1.1512297226582942,2015,0,24,0,8,5.75,0,1,440.0,61.573336652211694,0
6661,7,35,2.0,1840,98059,1991,47.4683,1840,1.0302506482281764,15496,2.5,15040,23,0.2961635021402916,0,35,0.11873265793379363,525.7142857142857,0,1840,-122.07,0,3,0.9994568169473113,4,0.9994568169473113,2014,0,24,0,8,6.5,0,3,368.0,60.144513449864625,0
6662,12,64,1.0,1290,98033,1962,47.6707,1840,0.9998834634657965,8580,1.75,8580,52,0.1707508711544288,0,64,0.1503321291224799,469.09090909090907,0,1290,-122.174,0,4,0.9992254066615027,3,0.7007061379684953,2014,0,28,0,7,4.75,0,4,322.5,50.1422067359265,0
6663,9,67,1.0,1480,98007,1959,47.5914,2100,1.2794257463396084,13457,1.5,10517,55,0.19665769753559237,0,67,0.10997176400653887,592.0,0,1480,-122.136,0,3,0.9993247805536799,3,0.7044264635887673,2014,0,21,0,7,4.5,0,3,370.0,51.10330969987459,0
6664,8,19,2.0,1460,98106,2007,47.5395,1460,0.879584017515052,1607,2.25,1826,7,0.07622663576467742,0,19,0.9079601990049752,449.2307692307692,0,1460,-122.369,0,3,0.999315537303217,2,0.999315537303217,2014,0,24,0,8,4.25,0,3,486.6666666666667,58.2950112940056,0
6665,3,19,3.0,1740,98107,2007,47.67,1370,0.9314140558848434,1100,3.0,1180,8,0.08683115800218867,0,19,1.5803814713896458,435.0,0,1740,-122.391,0,3,0.9994256174612292,3,1.2691466083150984,2015,0,24,0,8,6.0,0,1,435.0,59.69771951814551,0
6666,4,121,1.5,1280,98122,1905,47.6117,1280,0.609330371310695,1920,1.5,3150,110,0.0315825901407669,1,36,0.6663196251952108,512.0,0,1280,-122.301,0,3,0.9992193598750976,3,0.9992193598750976,2015,0,21,1990,7,4.5,0,2,320.0,50.087774113277135,0
6667,11,21,2.0,5550,98059,2005,47.5305,4750,0.9973850176895862,12968,4.25,13001,9,0.2111371592117229,0,21,0.42794355771455006,1057.142857142857,0,5550,-122.135,0,3,0.9998198522788687,4,1.1681751210271523,2014,0,33,0,11,8.25,0,4,1110.0,94.83906707759178,0
6668,2,75,1.0,850,98126,1951,47.5198,850,1.2318700444788242,6370,1.0,5170,64,0.09559168373870941,0,75,0.13341704598964055,425.0,0,850,-122.373,0,3,0.9988249118683902,2,0.9988249118683902,2015,0,18,0,6,3.0,0,1,283.3333333333333,40.478472771440245,0
6669,6,100,1.5,2320,98105,1926,47.6659,1940,0.9997386304234187,3825,1.75,3825,88,0.05991744320312674,0,100,0.6063774176685833,843.6363636363636,0,1820,-122.327,0,5,0.7841447651874193,4,1.1952601751674394,2014,1,40,0,8,5.75,0,2,464.0,61.9980272501955,500
6670,7,20,2.0,1470,98122,2006,47.6033,1510,0.6985539488320356,1256,2.5,1797,8,0.023281322986462717,0,20,1.1694510739856803,420.0,0,930,-122.309,0,3,0.6322229775662814,3,0.9728656518861681,2014,1,24,0,8,5.5,0,3,367.5,58.349581764811504,540
6671,6,47,2.0,3250,98039,1979,47.6334,2890,0.985586011342155,16684,2.25,16927,35,0.10662762306269219,0,47,0.19478573569074017,1000.0,0,3250,-122.229,0,3,0.9996924023377423,4,1.1241784849533034,2014,0,27,0,9,6.25,0,2,650.0,72.78046128273516,0
6672,8,57,1.0,2080,98059,1969,47.472,1850,0.9999095104515429,11050,2.5,11050,45,0.25183575997065777,0,57,0.18821826079087867,594.2857142857143,0,2080,-122.119,0,4,0.9995194617972128,4,1.123716909778498,2014,0,32,0,8,6.5,0,3,416.0,61.12483061114907,0
6673,10,108,1.5,1410,98118,1918,47.5159,1430,0.9998230401698814,5650,1.0,5650,96,0.11681138643128954,0,108,0.24951336046717396,705.0,0,1410,-122.258,0,3,0.9992912827781715,2,0.9853249475890985,2014,0,18,0,6,3.0,0,4,470.0,43.512323711116885,0
6674,5,84,2.0,2680,98125,1942,47.726,1530,1.249843769528809,10000,3.5,8000,72,0.12512094149261668,1,12,0.267973202679732,595.5555555555555,0,2040,-122.296,0,3,0.7609101081685938,4,1.7504898758981058,2014,1,24,2014,8,7.5,0,2,536.0,63.15156110588767,640
6675,6,57,1.0,1490,98198,1969,47.368,1490,0.9872526888859381,7435,1.0,7530,45,0.23888668862035764,0,57,0.2003765465303927,745.0,0,1120,-122.314,0,3,0.7511737089201878,3,0.9993293091884641,2014,1,21,0,7,4.0,0,2,372.5,51.15041620335317,370
6676,3,77,1.0,2090,98040,1949,47.573,2130,0.999925931412488,13500,2.75,13500,66,0.11212782883834242,0,77,0.15480334790015554,557.3333333333334,0,2090,-122.225,0,4,0.9995217599234816,4,0.980760206475833,2015,0,32,0,8,6.75,0,1,418.0,61.163181595429066,0
6677,3,73,1.0,1670,98148,1953,47.4283,1090,0.9012122775341759,6988,1.5,7753,62,0.17813259106631904,0,73,0.23894691658320216,668.0,0,1370,-122.323,0,3,0.8198683423099941,3,1.5307057745187902,2015,1,21,0,7,4.5,0,1,417.5,51.948242700167754,300
6678,4,73,1.0,1950,98133,1953,47.739,2125,3.785732714138287,29347,2.25,7751,62,0.13413817502858397,0,73,0.06644405070192176,600.0,0,1350,-122.351,0,3,0.6919528446950282,2,0.9172154280338665,2015,1,24,0,8,4.25,0,2,650.0,60.60877872498489,600
